Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCX29,10.0,0.849816913166332,Health and Hygiene,145.6102,OUT045,2002,2624.5836,11,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
FDV01,19.2,0.7777777777777777,Canned,153.3314,OUT017,2007,3257.7594,6,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
NCS17,18.6,1.00452932874951,Health and Hygiene,95.2436,OUT017,2007,1796.3284,6,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
NCN07,18.5,0.9106488477586567,Others,130.9284,OUT013,1987,1713.7692,26,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
FDB14,20.25,0.9174480472327167,Canned,94.312,OUT035,2004,2982.784,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
NCJ18,12.35,0.9122940331212609,Household,119.2124,OUT035,2004,1303.6364,9,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
FDF57,14.5,0.9066998377044332,Fruits and Vegetables,172.2448,OUT046,1997,2897.5616,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
DRG01,14.8,0.8695966769252246,Soft Drinks,78.367,OUT013,1987,918.804,26,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
FDA02,14.0,0.906571469715902,Dairy,143.9786,OUT018,2009,866.8716,4,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
DRJ37,10.8,1.005383654909026,Soft Drinks,150.4024,OUT017,2007,2884.2456,6,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
NCP55,14.65,0.9450434785254679,Others,53.8614,OUT013,1987,221.0456,26,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
FDW45,18.0,0.994566597453226,Snack Foods,147.7418,OUT027,1985,1618.5598,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDK38,6.65,0.9130599700147435,Canned,149.3734,OUT045,2002,296.9468,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
NCZ30,6.59,1.5366818366567754,Household,121.4098,OUT010,1998,241.0196,15,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FDK08,9.195,1.4547952486513225,Fruits and Vegetables,102.4016,OUT019,1985,202.4032,28,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
DRY23,9.395,0.8883193651351394,Soft Drinks,42.9112,OUT035,2004,426.112,9,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
FDT31,19.75,0.997924193542698,Fruits and Vegetables,188.2872,OUT046,1997,2647.2208,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDU52,7.56,0.8451566584700066,Frozen Foods,154.463,OUT018,2009,2503.408,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
NCG19,20.25,0.9988069763851979,Household,234.8616,OUT013,1987,2812.3392,26,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
NCR30,20.6,0.8090124701779238,Household,76.3696,OUT045,2002,372.848,11,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
FDN23,6.575,1.0024091231847527,Breads,145.4444,OUT045,2002,2612.5992,11,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDQ01,19.7,0.9994048600290257,Canned,254.1014,OUT045,2002,4845.0266,11,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDO22,13.5,1.5332892457155562,Snack Foods,81.096,OUT010,1998,159.792,15,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
DRE13,6.28,1.0024853766346848,Soft Drinks,85.8198,OUT045,2002,872.198,11,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
FDL44,18.25,0.9997633536558642,Fruits and Vegetables,160.2894,OUT035,2004,3235.788,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDT34,9.3,0.9104657792803066,Snack Foods,106.7964,OUT035,2004,841.5712,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
DRM23,16.6,0.9161861599502977,Hard Drinks,170.6422,OUT035,2004,1379.5376,9,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
FDF32,16.35,0.9737905931659334,Fruits and Vegetables,198.9426,OUT045,2002,3559.3668,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
NCE18,10.0,1.0010109333889567,Household,251.675,OUT045,2002,4244.475,11,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
FDA51,8.05,0.997043436741122,Dairy,113.2518,OUT027,1985,3415.554,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
DRZ24,7.535,1.1943391630615299,Soft Drinks,118.344,OUT017,2007,3115.944,6,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
FDT48,4.92,1.0280215033199762,Baking Goods,196.5084,OUT049,1999,3769.7596,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
DRG11,6.385,0.8333333333333333,Hard Drinks,108.9596,OUT046,1997,1186.4556,16,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDE58,18.5,1.3349240274546692,Snack Foods,118.3124,OUT049,1999,1540.6612,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
DRA12,11.6,0.9601858194739628,Soft Drinks,142.3154,OUT013,1987,2552.6772,26,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
FDP60,17.35,1.0941273789422425,Baking Goods,102.0016,OUT017,2007,1619.2256,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
FDT10,16.7,0.8993895677461046,Snack Foods,60.9562,OUT045,2002,829.5868,11,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDE05,10.895,0.9056714249741848,Frozen Foods,147.7102,OUT013,1987,1166.4816,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDC32,18.35,0.8717782322237605,Fruits and Vegetables,91.4462,OUT045,2002,1665.8316,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDJ22,18.75,0.9075426035051222,Snack Foods,193.6504,OUT017,2007,2876.256,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
NCH18,9.3,0.9027328612826889,Household,246.1802,OUT018,2009,2702.4822,4,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
DRE37,13.5,1.5337531102481816,Soft Drinks,189.4872,OUT019,1985,189.0872,28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DRC13,8.26,1.0630840435930693,Soft Drinks,124.873,OUT035,2004,2956.152,9,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
FDG47,12.8,0.8978670633259478,Starchy Foods,260.3252,OUT046,1997,8132.0812,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDY55,16.75,1.1668281219861212,Fruits and Vegetables,258.3988,OUT018,2009,1541.9928,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
NCW29,14.0,0.8837358948438152,Health and Hygiene,131.831,OUT027,1985,3635.268,28,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
NCT05,10.895,1.000709730261389,Health and Hygiene,255.6672,OUT045,2002,4346.3424,11,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
FDN50,16.85,1.0012924552688072,Canned,93.712,OUT049,1999,466.06,14,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDU60,20.0,1.3661275980278755,Baking Goods,169.6132,OUT010,1998,169.1132,15,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDX02,16.0,0.998405959522907,Dairy,225.0404,OUT013,1987,5851.0504,26,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDL34,16.0,1.0006230385134804,Snack Foods,141.2496,OUT049,1999,2681.8424,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
DRF27,8.93,0.918796620472424,Dairy,152.234,OUT017,2007,3828.35,6,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
FDZ35,9.6,0.8749999999999999,Breads,101.699,OUT049,1999,2373.577,14,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
DRF03,19.1,0.9176623047225586,Dairy,39.7138,OUT027,1985,1096.5726,28,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
NCO41,12.5,0.8943295925690018,Health and Hygiene,96.9384,OUT027,1985,2167.8448,28,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
FDQ59,9.8,1.0435165567343636,Breads,85.8908,OUT045,2002,1845.5976,11,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
NCZ53,9.6,0.8848414331029113,Health and Hygiene,186.6214,OUT018,2009,1884.214,4,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
FDZ33,10.195,1.6052306812227404,Snack Foods,146.4076,OUT019,1985,147.8076,28,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
FDD34,7.945,1.000383829309789,Snack Foods,161.421,OUT045,2002,3425.541,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
NCM06,7.475,0.9126287012472953,Household,156.0656,OUT049,1999,1853.5872,14,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
FDY43,14.85,1.0,Fruits and Vegetables,169.7474,OUT018,2009,673.7896,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
DRM23,16.6,1.5337978262500034,Hard Drinks,173.9422,OUT010,1998,172.4422,15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FDT20,10.5,1.0019356428029542,Fruits and Vegetables,39.2164,OUT049,1999,540.6296,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDG46,8.63,0.8076722500128083,Snack Foods,113.5518,OUT013,1987,2732.4432,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDH10,21.0,0.8531471090730257,Snack Foods,193.8478,OUT017,2007,1162.4868,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
FDF24,15.5,0.8980272793053584,Baking Goods,82.7934,OUT035,2004,1228.401,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDG57,14.7,0.9210131683586806,Fruits and Vegetables,48.2034,OUT046,1997,874.8612,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDN44,13.15,1.005061256392553,Fruits and Vegetables,157.892,OUT017,2007,1917.504,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
FDD32,17.7,0.9962131269237751,Fruits and Vegetables,82.6276,OUT013,1987,731.0484,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDI04,13.65,1.5812055874386783,Frozen Foods,198.5426,OUT019,1985,790.9704,28,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
FDA56,9.21,1.0004185766776728,Fruits and Vegetables,123.1414,OUT046,1997,4264.449,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
